Id:,26138
Estación:,HERMOSILLO I (DGE)-SON
Posición:,29.0730555556N -110.965833333W
Variable:,Evaporación (mm)
Fecha Inicial:,09/01/1966
Fecha Final:,12/01/1992
No Dato:,nan
Mes,Día,Anio,Datos
02,24,1989,9.85
02,25,1989,7.91
02,26,1989,7.79
02,27,1989,6.18
02,28,1989,7.54
03,01,1989,5.56
03,02,1989,8.72
03,03,1989,4.88
03,04,1989,7.99
03,05,1989,7.41
03,06,1989,3.38
03,07,1989,5.45
03,08,1989,7.45
03,09,1989,7.37
03,10,1989,9.06
03,11,1989,8.43
03,12,1989,11.69
03,13,1989,8.52
03,14,1989,6.7
03,15,1989,5.96
03,16,1989,6.18
03,17,1989,8.64
03,18,1989,10.81
03,19,1989,10.88
03,20,1989,9.17
03,21,1989,8.64
03,22,1989,6.64
03,23,1989,5.72
03,24,1989,7.14
03,25,1989,9.89
03,26,1989,4.28
03,27,1989,6.44
03,28,1989,5.09
03,29,1989,10.35
03,30,1989,11.45
03,31,1989,10.2
04,01,1989,11.18
04,02,1989,9.22
04,03,1989,10.12
04,04,1989,10.71
04,05,1989,16.05
04,06,1989,13.8
04,07,1989,12.94
04,08,1989,15.03
04,09,1989,13.56
04,10,1989,11.02
04,11,1989,11.02
04,12,1989,8.72
04,13,1989,8.73
04,14,1989,9.68
04,15,1989,10.63
04,16,1989,8.72
04,17,1989,9.68
04,18,1989,11.62
04,19,1989,11.38
04,20,1989,13.17
04,21,1989,9.71
04,22,1989,8.02
04,23,1989,14.87
04,24,1989,10.4
04,25,1989,8.93
04,26,1989,10.29
04,27,1989,10.38
04,28,1989,11.64
04,29,1989,10.62
04,30,1989,11.1
05,01,1989,11.86
05,02,1989,13.03
05,03,1989,11.95
05,04,1989,11.75
05,05,1989,11.15
05,06,1989,11.42
05,07,1989,14.78
05,08,1989,13.32
05,09,1989,13.04
05,10,1989,14.08
05,11,1989,9.52
05,12,1989,10.33
05,13,1989,9.87
05,14,1989,10.88
05,15,1989,12.28
05,16,1989,6.86
05,17,1989,9.2
05,18,1989,12.1
05,19,1989,12.26
05,20,1989,15.64
05,21,1989,14.18
05,22,1989,14.28
05,23,1989,15.25
05,24,1989,13.81
05,25,1989,10.2
05,26,1989,9.82
05,27,1989,16.35
05,28,1989,7.63
05,29,1989,9.6
05,30,1989,11.15
05,31,1989,12.87
06,01,1989,14.11
06,02,1989,12.31
06,03,1989,11.64
06,04,1989,10.74
06,05,1989,12.82
06,06,1989,12.73
06,07,1989,12.64
06,08,1989,12.47
06,09,1989,10.92
06,10,1989,13.99
06,11,1989,12.84
06,12,1989,10.98
06,13,1989,12.01
06,14,1989,11.14
06,15,1989,10.77
06,16,1989,9.69
06,17,1989,12.64
06,18,1989,13.16
06,19,1989,16.22
06,20,1989,12.87
06,21,1989,14.11
06,22,1989,14.0
06,23,1989,11.86
06,24,1989,9.73
06,25,1989,13.59
06,26,1989,13.22
06,27,1989,12.06
06,28,1989,12.34
06,29,1989,12.54
06,30,1989,10.11
07,01,1989,12.24
07,02,1989,13.89
07,03,1989,12.58
07,04,1989,12.83
07,05,1989,13.7
07,06,1989,13.0
07,07,1989,12.4
07,08,1989,10.06
07,09,1989,11.54
07,10,1989,7.3
07,11,1989,12.45
07,12,1989,11.42
07,13,1989,11.96
07,14,1989,13.57
07,15,1989,11.11
07,16,1989,13.2
07,17,1989,13.68
07,18,1989,13.6
07,19,1989,11.5
07,20,1989,13.62
07,21,1989,8.6
07,22,1989,12.3
07,23,1989,3.4
07,24,1989,8.57
07,25,1989,10.5
07,26,1989,6.78
07,27,1989,7.18
07,28,1989,13.52
07,29,1989,5.23
07,30,1989,7.25
07,31,1989,12.83
08,01,1989,12.24
08,02,1989,15.99
08,03,1989,5.64
08,04,1989,10.38
08,05,1989,7.39
08,06,1989,5.95
08,07,1989,9.0
08,08,1989,8.25
08,09,1989,6.4
08,10,1989,5.75
08,11,1989,12.25
08,12,1989,5.67
08,13,1989,6.7
08,14,1989,8.47
08,15,1989,9.73
08,16,1989,8.13
08,17,1989,6.33
08,18,1989,8.74
08,19,1989,9.43
08,20,1989,10.92
08,21,1989,6.79
08,22,1989,8.68
08,23,1989,9.81
08,24,1989,12.31
08,25,1989,8.84
08,26,1989,6.66
08,27,1989,9.42
08,28,1989,11.13
08,29,1989,9.23
08,30,1989,5.44
08,31,1989,7.24
09,01,1989,null
09,02,1989,8.18
09,03,1989,5.97
09,04,1989,12.9
09,05,1989,10.0
09,06,1989,7.78
09,07,1989,9.66
09,08,1989,8.54
09,09,1989,8.92
09,10,1989,7.2
09,11,1989,7.17
09,12,1989,5.6
09,13,1989,5.26
09,14,1989,7.4
09,15,1989,9.17
09,16,1989,8.64
09,17,1989,7.31
09,18,1989,8.65
09,19,1989,11.66
09,20,1989,10.8
09,21,1989,11.14
09,22,1989,7.65
09,23,1989,6.61
09,24,1989,7.17
09,25,1989,6.63
09,26,1989,11.88
09,27,1989,14.0
09,28,1989,10.55
09,29,1989,10.54
09,30,1989,12.51
10,01,1989,8.05
10,02,1989,null
10,03,1989,null
10,04,1989,null
10,05,1989,null
10,06,1989,null
10,07,1989,null
10,08,1989,null
10,09,1989,8.74
10,10,1989,9.76
10,11,1989,8.7
10,12,1989,9.2
10,13,1989,10.08
10,14,1989,null
10,15,1989,null
10,16,1989,null
10,17,1989,7.13
10,18,1989,8.2
10,19,1989,7.1
10,20,1989,5.0
10,21,1989,null
10,22,1989,null
10,23,1989,9.18
10,24,1989,5.61
10,25,1989,8.21
10,26,1989,6.45
10,27,1989,10.4
10,28,1989,6.78
10,29,1989,4.67
10,30,1989,5.83
10,31,1989,5.27
11,01,1989,5.72
11,02,1989,8.08
11,03,1989,4.82
11,04,1989,5.7
11,05,1989,3.32
11,06,1989,10.31
11,07,1989,5.55
11,08,1989,null
11,09,1989,null
11,10,1989,7.9
11,11,1989,7.0
11,12,1989,7.45
11,13,1989,5.84
11,14,1989,6.94
11,15,1989,5.18
11,16,1989,5.64
11,17,1989,4.75
11,18,1989,6.97
11,19,1989,6.53
11,20,1989,null
11,21,1989,null
11,22,1989,4.9
11,23,1989,6.16
11,24,1989,2.88
11,25,1989,4.78
11,26,1989,3.5
11,27,1989,5.88
11,28,1989,4.16
11,29,1989,3.39
11,30,1989,5.25
12,01,1989,4.85
12,02,1989,10.65
12,03,1989,7.18
12,04,1989,6.5
12,05,1989,5.43
12,06,1989,4.77
12,07,1989,7.16
12,08,1989,7.74
12,09,1989,7.0
12,10,1989,3.94
12,11,1989,7.34
12,12,1989,4.09
12,13,1989,3.43
12,14,1989,null
12,15,1989,null
12,16,1989,null
12,17,1989,null
12,18,1989,null
12,19,1989,null
12,20,1989,null
12,21,1989,4.22
12,22,1989,6.88
12,23,1989,5.8
12,24,1989,5.61
12,25,1989,4.93
12,26,1989,5.39
12,27,1989,0.95
12,28,1989,3.29
12,29,1989,1.77
12,30,1989,2.3
12,31,1989,4.48
01,01,1990,2.86
01,02,1990,4.46
01,03,1990,3.66
01,04,1990,4.01
01,05,1990,3.67
01,06,1990,2.71
01,07,1990,2.66
01,08,1990,null
01,09,1990,null
01,10,1990,null
01,11,1990,null
01,12,1990,null
01,13,1990,null
01,14,1990,2.9
01,15,1990,2.3
01,16,1990,7.95
01,17,1990,1.63
01,18,1990,2.87
01,19,1990,2.23
01,20,1990,3.82
01,21,1990,2.64
01,22,1990,2.18
01,23,1990,1.98
01,24,1990,2.51
01,25,1990,2.43
01,26,1990,3.17
01,27,1990,null
01,28,1990,null
01,29,1990,null
01,30,1990,null
01,31,1990,null
02,01,1990,null
02,02,1990,null
02,03,1990,null
02,04,1990,null
02,05,1990,null
02,06,1990,null
02,07,1990,6.64
02,08,1990,4.18
02,09,1990,5.85
02,10,1990,7.55
02,11,1990,6.95
02,12,1990,5.0
02,13,1990,4.95
02,14,1990,5.72
02,15,1990,3.18
02,16,1990,3.99
02,17,1990,6.38
02,18,1990,4.2
02,19,1990,6.58
02,20,1990,5.18
02,21,1990,5.4
02,22,1990,5.71
02,23,1990,9.63
02,24,1990,6.6
02,25,1990,6.52
02,26,1990,6.44
02,27,1990,3.31
02,28,1990,4.35
03,01,1990,7.38
03,02,1990,7.81
03,03,1990,7.98
03,04,1990,6.64
03,05,1990,6.18
03,06,1990,8.64
03,07,1990,8.18
03,08,1990,7.68
03,09,1990,7.1
03,10,1990,4.17
03,11,1990,4.9
03,12,1990,5.93
03,13,1990,8.35
03,14,1990,7.05
03,15,1990,8.0
03,16,1990,9.05
03,17,1990,10.2
03,18,1990,9.78
03,19,1990,8.93
03,20,1990,9.96
03,21,1990,11.08
03,22,1990,10.35
03,23,1990,11.03
03,24,1990,9.5
03,25,1990,10.06
03,26,1990,5.85
03,27,1990,9.71
03,28,1990,8.0
03,29,1990,4.89
03,30,1990,5.15
03,31,1990,5.4
04,01,1990,7.17
04,02,1990,7.25
04,03,1990,8.63
04,04,1990,8.7
04,05,1990,8.79
04,06,1990,9.41
04,07,1990,6.15
04,08,1990,8.41
04,09,1990,9.18
04,10,1990,8.64
04,11,1990,8.18
04,12,1990,9.11
04,13,1990,10.0
04,14,1990,11.1
04,15,1990,10.72
04,16,1990,9.88
04,17,1990,10.17
04,18,1990,8.09
04,19,1990,9.14
04,20,1990,10.24
04,21,1990,12.36
04,22,1990,11.43
04,23,1990,10.67
04,24,1990,9.34
04,25,1990,9.46
04,26,1990,12.0
04,27,1990,11.16
04,28,1990,14.44
04,29,1990,12.66
04,30,1990,12.0
05,01,1990,10.5
05,02,1990,8.1
05,03,1990,10.82
05,04,1990,11.12
05,05,1990,11.78
05,06,1990,12.81
05,07,1990,12.26
05,08,1990,12.9
05,09,1990,12.14
05,10,1990,13.84
05,11,1990,11.26
05,12,1990,9.69
05,13,1990,10.15
05,14,1990,11.63
05,15,1990,12.7
05,16,1990,13.1
05,17,1990,11.37
05,18,1990,12.23
05,19,1990,12.66
05,20,1990,13.1
05,21,1990,12.18
05,22,1990,12.97
05,23,1990,17.51
05,24,1990,10.93
05,25,1990,10.84
05,26,1990,8.69
05,27,1990,9.95
05,28,1990,8.44
05,29,1990,7.82
05,30,1990,5.12
05,31,1990,6.88
06,01,1990,16.1
06,02,1990,15.75
06,03,1990,15.63
06,04,1990,15.54
06,05,1990,14.03
06,06,1990,12.02
06,07,1990,11.2
06,08,1990,8.6
06,09,1990,12.18
06,10,1990,14.42
06,11,1990,15.44
06,12,1990,13.98
06,13,1990,14.71
06,14,1990,15.96
06,15,1990,14.18
06,16,1990,15.72
06,17,1990,15.1
06,18,1990,15.55
06,19,1990,17.4
06,20,1990,15.66
06,21,1990,14.21
06,22,1990,12.18
06,23,1990,15.12
06,24,1990,13.72
06,25,1990,8.08
06,26,1990,15.11
06,27,1990,13.49
06,28,1990,12.6
06,29,1990,12.32
06,30,1990,16.36
07,01,1990,16.36
07,02,1990,9.92
07,03,1990,8.48
07,04,1990,9.95
07,05,1990,10.18
07,06,1990,6.37
07,07,1990,5.5
07,08,1990,14.2
07,09,1990,8.65
07,10,1990,8.95
07,11,1990,11.8
07,12,1990,9.7
07,13,1990,8.0
07,14,1990,4.68
07,15,1990,4.82
07,16,1990,7.63
07,17,1990,10.27
07,18,1990,10.52
07,19,1990,7.0
07,20,1990,8.64
07,21,1990,6.18
07,22,1990,4.4
07,23,1990,8.61
07,24,1990,8.47
07,25,1990,10.74
07,26,1990,10.11
07,27,1990,11.37
07,28,1990,12.14
07,29,1990,10.18
07,30,1990,9.77
07,31,1990,9.41
08,01,1990,9.18
08,02,1990,2.08
08,03,1990,8.25
08,04,1990,9.07
08,05,1990,11.78
08,06,1990,13.56
08,07,1990,5.63
08,08,1990,10.83
08,09,1990,16.83
08,10,1990,9.64
08,11,1990,7.11
08,12,1990,null
08,13,1990,null
08,14,1990,2.68
08,15,1990,7.14
08,16,1990,8.01
08,17,1990,8.06
08,18,1990,8.54
08,19,1990,12.29
08,20,1990,11.14
08,21,1990,11.17
08,22,1990,14.08
08,23,1990,12.48
08,24,1990,10.19
08,25,1990,9.32
08,26,1990,7.64
08,27,1990,2.43
08,28,1990,11.03
08,29,1990,10.18
08,30,1990,6.38
08,31,1990,8.52
09,01,1990,7.6
09,02,1990,null
09,03,1990,null
09,04,1990,null
09,05,1990,null
09,06,1990,null
09,07,1990,null
09,08,1990,8.1
09,09,1990,9.3
09,10,1990,8.59
09,11,1990,7.92
09,12,1990,10.02
09,13,1990,3.66
09,14,1990,7.59
09,15,1990,7.54
09,16,1990,5.28
09,17,1990,8.0
09,18,1990,6.63
09,19,1990,5.42
09,20,1990,6.81
09,21,1990,7.14
09,22,1990,6.33
09,23,1990,7.9
09,24,1990,10.6
09,25,1990,8.01
09,26,1990,10.08
09,27,1990,9.85
09,28,1990,9.86
09,29,1990,8.02
09,30,1990,6.34
10,01,1990,3.27
10,02,1990,6.21
10,03,1990,7.99
10,04,1990,6.4
10,05,1990,8.39
10,06,1990,6.7
10,07,1990,8.35
10,08,1990,9.25
10,09,1990,11.39
10,10,1990,8.78
10,11,1990,8.66
10,12,1990,8.12
10,13,1990,9.6
10,14,1990,8.76
10,15,1990,6.87
10,16,1990,7.12
10,17,1990,6.76
10,18,1990,6.52
10,19,1990,6.17
10,20,1990,8.56
10,21,1990,8.92
10,22,1990,4.91
10,23,1990,5.18
10,24,1990,9.37
10,25,1990,7.6
10,26,1990,10.38
10,27,1990,11.3
10,28,1990,9.38
10,29,1990,5.75
10,30,1990,6.26
10,31,1990,5.99
11,01,1990,2.38
11,02,1990,6.62
11,03,1990,8.48
11,04,1990,6.0
11,05,1990,10.73
11,06,1990,3.17
11,07,1990,2.72
11,08,1990,4.4
11,09,1990,7.3
11,10,1990,7.9
11,11,1990,7.32
11,12,1990,7.09
11,13,1990,10.74
11,14,1990,6.88
11,15,1990,7.12
11,16,1990,7.1
11,17,1990,7.03
11,18,1990,6.45
11,19,1990,7.07
11,20,1990,1.05
11,21,1990,4.16
11,22,1990,3.5
11,23,1990,4.46
11,24,1990,5.05
11,25,1990,1.09
11,26,1990,3.14
11,27,1990,5.49
11,28,1990,2.53
11,29,1990,3.35
11,30,1990,4.55
12,01,1990,3.58
12,02,1990,1.26
12,03,1990,5.41
12,04,1990,6.18
12,05,1990,5.98
12,06,1990,7.18
12,07,1990,7.95
12,08,1990,6.18
12,09,1990,6.88
12,10,1990,5.04
12,11,1990,6.93
12,12,1990,6.27
12,13,1990,1.63
12,14,1990,1.12
12,15,1990,2.3
12,16,1990,1.65
12,17,1990,2.01
12,18,1990,3.48
12,19,1990,4.08
12,20,1990,1.98
12,21,1990,1.88
12,22,1990,3.82
12,23,1990,3.15
12,24,1990,3.68
12,25,1990,3.47
12,26,1990,2.04
12,27,1990,0.54
12,28,1990,0.38
12,29,1990,1.24
12,30,1990,2.05
12,31,1990,2.18
01,01,1991,null
01,02,1991,3.73
01,03,1991,3.29
01,04,1991,3.01
01,05,1991,2.18
01,06,1991,2.93
01,07,1991,2.24
01,08,1991,2.28
01,09,1991,2.3
01,10,1991,3.25
01,11,1991,4.0
01,12,1991,2.75
01,13,1991,4.43
01,14,1991,4.57
01,15,1991,10.3
01,16,1991,5.56
01,17,1991,4.66
01,18,1991,2.88
01,19,1991,4.9
01,20,1991,1.09
01,21,1991,3.08
01,22,1991,3.14
01,23,1991,2.63
01,24,1991,5.97
01,25,1991,2.57
01,26,1991,5.62
01,27,1991,4.19
01,28,1991,4.98
01,29,1991,3.81
01,30,1991,4.98
01,31,1991,6.78
02,01,1991,7.67
02,02,1991,4.77
02,03,1991,5.16
02,04,1991,6.5
02,05,1991,6.92
02,06,1991,6.44
02,07,1991,7.18
02,08,1991,6.42
02,09,1991,4.73
02,10,1991,4.09
02,11,1991,0.66
02,12,1991,2.1
02,13,1991,5.02
02,14,1991,6.0
02,15,1991,2.48
02,16,1991,4.67
02,17,1991,6.53
02,18,1991,4.69
02,19,1991,8.99
02,20,1991,6.98
02,21,1991,6.81
02,22,1991,7.29
02,23,1991,4.56
02,24,1991,5.45
02,25,1991,4.25
02,26,1991,5.31
02,27,1991,3.06
02,28,1991,3.47
03,01,1991,8.4
03,02,1991,2.55
03,03,1991,11.7
03,04,1991,7.4
03,05,1991,5.68
03,06,1991,7.99
03,07,1991,6.6
03,08,1991,6.26
03,09,1991,6.92
03,10,1991,7.9
03,11,1991,2.47
03,12,1991,7.95
03,13,1991,4.32
03,14,1991,4.9
03,15,1991,5.32
03,16,1991,5.49
03,17,1991,5.59
03,18,1991,4.59
03,19,1991,3.41
03,20,1991,6.32
03,21,1991,7.18
03,22,1991,7.57
03,23,1991,7.43
03,24,1991,10.26
03,25,1991,6.46
03,26,1991,1.1
03,27,1991,7.92
03,28,1991,8.18
03,29,1991,7.19
03,30,1991,6.61
03,31,1991,10.94
04,01,1991,9.23
04,02,1991,8.75
04,03,1991,7.02
04,04,1991,7.33
04,05,1991,7.17
04,06,1991,8.63
04,07,1991,11.82
04,08,1991,9.55
04,09,1991,10.49
04,10,1991,8.18
04,11,1991,5.46
04,12,1991,7.35
04,13,1991,2.74
04,14,1991,3.18
04,15,1991,5.48
04,16,1991,5.84
04,17,1991,11.04
04,18,1991,10.38
04,19,1991,7.96
04,20,1991,9.17
04,21,1991,9.86
04,22,1991,9.65
04,23,1991,8.66
04,24,1991,8.36
04,25,1991,8.61
04,26,1991,11.34
04,27,1991,10.96
04,28,1991,11.72
04,29,1991,10.95
04,30,1991,12.19
05,01,1991,11.36
05,02,1991,12.2
05,03,1991,8.3
05,04,1991,9.18
05,05,1991,12.72
05,06,1991,15.4
05,07,1991,14.25
05,08,1991,11.65
05,09,1991,11.4
05,10,1991,11.7
05,11,1991,10.18
05,12,1991,10.28
05,13,1991,13.4
05,14,1991,10.84
05,15,1991,10.18
05,16,1991,11.24
05,17,1991,11.38
05,18,1991,11.97
05,19,1991,11.05
05,20,1991,10.44
05,21,1991,11.66
05,22,1991,10.18
05,23,1991,10.88
05,24,1991,12.02
05,25,1991,14.17
05,26,1991,14.0
05,27,1991,14.4
05,28,1991,13.1
05,29,1991,11.8
05,30,1991,12.09
05,31,1991,13.23
06,01,1991,12.38
06,02,1991,12.96
06,03,1991,13.43
06,04,1991,12.49
06,05,1991,13.81
06,06,1991,14.44
06,07,1991,10.72
06,08,1991,11.18
06,09,1991,13.94
06,10,1991,8.94
06,11,1991,14.4
06,12,1991,11.1
06,13,1991,11.8
06,14,1991,11.72
06,15,1991,12.38
06,16,1991,14.2
06,17,1991,14.28
06,18,1991,14.78
06,19,1991,15.9
06,20,1991,14.66
06,21,1991,13.76
06,22,1991,15.18
06,23,1991,15.27
06,24,1991,13.5
06,25,1991,16.44
06,26,1991,12.66
06,27,1991,14.3
06,28,1991,12.45
06,29,1991,12.95
06,30,1991,16.3
07,01,1991,13.95
07,02,1991,14.75
07,03,1991,9.95
07,04,1991,8.35
07,05,1991,3.2
07,06,1991,7.18
07,07,1991,10.54
07,08,1991,11.98
07,09,1991,12.7
07,10,1991,11.3
07,11,1991,9.9
07,12,1991,11.87
07,13,1991,11.27
07,14,1991,10.6
07,15,1991,9.06
07,16,1991,12.88
07,17,1991,8.56
07,18,1991,10.82
07,19,1991,8.25
07,20,1991,14.64
07,21,1991,13.19
07,22,1991,12.57
07,23,1991,10.3
07,24,1991,11.5
07,25,1991,12.64
07,26,1991,10.86
07,27,1991,11.18
07,28,1991,10.67
07,29,1991,5.6
07,30,1991,7.33
07,31,1991,8.96
08,01,1991,13.65
08,02,1991,16.64
08,03,1991,9.08
08,04,1991,13.43
08,05,1991,10.0
08,06,1991,7.16
08,07,1991,8.64
08,08,1991,7.95
08,09,1991,6.18
08,10,1991,8.91
08,11,1991,7.3
08,12,1991,11.78
08,13,1991,10.13
08,14,1991,9.89
08,15,1991,7.8
08,16,1991,12.05
08,17,1991,6.51
08,18,1991,6.12
08,19,1991,8.68
08,20,1991,6.92
08,21,1991,4.44
08,22,1991,6.63
08,23,1991,9.77
08,24,1991,6.64
08,25,1991,6.22
08,26,1991,5.64
08,27,1991,5.47
08,28,1991,7.35
08,29,1991,10.65
08,30,1991,10.74
08,31,1991,9.17
09,01,1991,6.64
09,02,1991,5.05
09,03,1991,7.4
09,04,1991,11.12
09,05,1991,5.08
09,06,1991,6.68
09,07,1991,9.54
09,08,1991,11.0
09,09,1991,5.64
09,10,1991,8.18
09,11,1991,6.98
09,12,1991,6.58
09,13,1991,6.18
09,14,1991,7.81
09,15,1991,7.14
09,16,1991,7.11
09,17,1991,6.91
09,18,1991,7.63
09,19,1991,8.18
09,20,1991,7.92
09,21,1991,5.08
09,22,1991,5.19
09,23,1991,7.3
09,24,1991,9.4
09,25,1991,9.78
09,26,1991,7.4
09,27,1991,7.96
09,28,1991,7.68
09,29,1991,7.13
09,30,1991,10.6
10,01,1991,10.17
10,02,1991,8.6
10,03,1991,8.08
10,04,1991,6.92
10,05,1991,8.5
10,06,1991,10.56
10,07,1991,8.63
10,08,1991,10.79
10,09,1991,10.44
10,10,1991,14.21
10,11,1991,4.88
10,12,1991,6.17
10,13,1991,8.75
10,14,1991,10.3
10,15,1991,9.7
10,16,1991,7.75
10,17,1991,9.29
10,18,1991,9.68
10,19,1991,7.16
10,20,1991,8.27
10,21,1991,8.3
10,22,1991,7.4
10,23,1991,5.6
10,24,1991,5.04
10,25,1991,4.7
10,26,1991,6.28
10,27,1991,5.72
10,28,1991,6.6
10,29,1991,4.7
10,30,1991,7.54
10,31,1991,5.82
11,01,1991,6.55
11,02,1991,6.1
11,03,1991,7.05
11,04,1991,5.8
11,05,1991,7.2
11,06,1991,6.72
11,07,1991,6.66
11,08,1991,7.12
11,09,1991,6.8
11,10,1991,2.39
11,11,1991,5.39
11,12,1991,4.9
11,13,1991,1.98
11,14,1991,3.92
11,15,1991,5.7
11,16,1991,4.81
11,17,1991,5.19
11,18,1991,4.95
11,19,1991,5.08
11,20,1991,5.18
11,21,1991,7.67
11,22,1991,5.58
11,23,1991,5.18
11,24,1991,5.04
11,25,1991,4.11
11,26,1991,7.16
11,27,1991,5.58
11,28,1991,4.22
11,29,1991,3.64
11,30,1991,2.46
12,01,1991,3.64
12,02,1991,5.34
12,03,1991,3.6
12,04,1991,3.19
12,05,1991,3.25
12,06,1991,3.38
12,07,1991,2.57
12,08,1991,4.21
12,09,1991,2.9
12,10,1991,3.19
12,11,1991,3.85
12,12,1991,3.05
12,13,1991,6.11
12,14,1991,6.62
12,15,1991,7.59
12,16,1991,2.48
12,17,1991,3.66
12,18,1991,0.74
12,19,1991,3.9
12,20,1991,2.02
12,21,1991,1.3
12,22,1991,2.88
12,23,1991,3.85
12,24,1991,1.23
12,25,1991,2.17
12,26,1991,3.35
12,27,1991,3.95
12,28,1991,3.97
12,29,1991,1.95
12,30,1991,2.61
12,31,1991,4.8
01,01,1992,3.79
01,02,1992,1.8
01,03,1992,0.41
01,04,1992,0.29
01,05,1992,1.35
01,06,1992,1.46
01,07,1992,2.28
01,08,1992,3.54
01,09,1992,3.55
01,10,1992,4.85
01,11,1992,0.3
01,12,1992,2.91
01,13,1992,3.47
01,14,1992,3.28
01,15,1992,5.19
01,16,1992,3.17
01,17,1992,4.06
01,18,1992,4.0
01,19,1992,4.5
01,20,1992,2.4
01,21,1992,3.89
01,22,1992,4.11
01,23,1992,3.98
01,24,1992,2.67
01,25,1992,5.14
01,26,1992,6.1
01,27,1992,6.02
01,28,1992,6.78
01,29,1992,5.17
01,30,1992,5.86
01,31,1992,4.5
02,01,1992,3.34
02,02,1992,9.41
02,03,1992,3.8
02,04,1992,3.72
02,05,1992,3.18
02,06,1992,4.09
02,07,1992,0.61
02,08,1992,2.81
02,09,1992,3.06
02,10,1992,3.18
02,11,1992,3.2
02,12,1992,2.8
02,13,1992,3.12
02,14,1992,4.08
02,15,1992,4.11
02,16,1992,3.99
02,17,1992,4.32
02,18,1992,3.93
02,19,1992,5.42
02,20,1992,4.29
02,21,1992,5.02
02,22,1992,5.72
02,23,1992,5.5
02,24,1992,null
02,25,1992,null
02,26,1992,null
02,27,1992,null
02,28,1992,null
02,29,1992,null
03,01,1992,null
03,02,1992,null
03,03,1992,null
03,04,1992,null
03,05,1992,null
03,06,1992,null
03,07,1992,null
03,08,1992,null
03,09,1992,null
03,10,1992,null
03,11,1992,6.38
03,12,1992,7.02
03,13,1992,7.5
03,14,1992,8.66
03,15,1992,7.96
03,16,1992,7.36
03,17,1992,7.53
03,18,1992,8.05
03,19,1992,null
03,20,1992,null
03,21,1992,null
03,22,1992,6.13
03,23,1992,7.04
03,24,1992,9.28
03,25,1992,7.95
03,26,1992,7.67
03,27,1992,3.68
03,28,1992,4.64
03,29,1992,5.56
03,30,1992,5.37
03,31,1992,8.68
04,01,1992,2.6
04,02,1992,5.8
04,03,1992,6.15
04,04,1992,4.61
04,05,1992,4.45
04,06,1992,4.72
04,07,1992,5.3
04,08,1992,4.68
04,09,1992,5.17
04,10,1992,6.68
04,11,1992,7.14
04,12,1992,7.18
04,13,1992,8.6
04,14,1992,7.65
04,15,1992,8.11
04,16,1992,7.76
04,17,1992,8.91
04,18,1992,9.06
04,19,1992,9.9
04,20,1992,9.7
04,21,1992,10.25
04,22,1992,9.18
04,23,1992,10.35
04,24,1992,8.98
04,25,1992,9.62
04,26,1992,10.28
04,27,1992,12.6
04,28,1992,11.94
04,29,1992,10.34
04,30,1992,11.04
05,01,1992,11.2
05,02,1992,10.67
05,03,1992,9.64
05,04,1992,10.34
05,05,1992,11.18
05,06,1992,12.44
05,07,1992,10.14
05,08,1992,11.13
05,09,1992,12.17
05,10,1992,11.23
05,11,1992,10.38
05,12,1992,10.91
05,13,1992,11.83
05,14,1992,10.1
05,15,1992,9.52
05,16,1992,10.64
05,17,1992,11.5
05,18,1992,13.22
05,19,1992,11.03
05,20,1992,8.25
05,21,1992,10.5
05,22,1992,9.9
05,23,1992,10.21
05,24,1992,10.34
05,25,1992,9.3
05,26,1992,9.82
05,27,1992,9.98
05,28,1992,11.35
05,29,1992,9.18
05,30,1992,9.01
05,31,1992,9.21
06,01,1992,10.38
06,02,1992,12.0
06,03,1992,11.16
06,04,1992,11.68
06,05,1992,12.18
06,06,1992,10.45
06,07,1992,8.98
06,08,1992,6.8
06,09,1992,11.05
06,10,1992,11.18
06,11,1992,12.37
06,12,1992,14.11
06,13,1992,13.09
06,14,1992,12.98
06,15,1992,11.6
06,16,1992,11.7
06,17,1992,13.16
06,18,1992,12.69
06,19,1992,11.91
06,20,1992,12.0
06,21,1992,11.82
06,22,1992,9.4
06,23,1992,11.64
06,24,1992,13.18
06,25,1992,14.1
06,26,1992,12.55
06,27,1992,12.17
06,28,1992,12.95
06,29,1992,13.64
06,30,1992,13.56
07,01,1992,11.48
07,02,1992,12.32
07,03,1992,13.18
07,04,1992,12.64
07,05,1992,12.72
07,06,1992,10.3
07,07,1992,9.67
07,08,1992,9.43
07,09,1992,10.6
07,10,1992,8.55
07,11,1992,9.18
07,12,1992,11.1
07,13,1992,12.41
07,14,1992,11.17
07,15,1992,11.92
07,16,1992,10.14
07,17,1992,13.7
07,18,1992,11.1
07,19,1992,10.14
07,20,1992,10.72
07,21,1992,11.58
07,22,1992,9.82
07,23,1992,8.97
07,24,1992,6.67
07,25,1992,7.22
07,26,1992,6.04
07,27,1992,10.11
07,28,1992,9.81
07,29,1992,9.5
07,30,1992,5.2
07,31,1992,7.4
08,01,1992,5.05
08,02,1992,2.41
08,03,1992,6.55
08,04,1992,6.85
08,05,1992,7.71
08,06,1992,6.86
08,07,1992,10.2
08,08,1992,8.92
08,09,1992,8.65
08,10,1992,4.21
08,11,1992,6.11
08,12,1992,5.0
08,13,1992,8.82
08,14,1992,1.88
08,15,1992,8.66
08,16,1992,10.22
08,17,1992,10.55
08,18,1992,9.45
08,19,1992,8.15
08,20,1992,5.25
